tweet_id,score,value
1059664241588928512,0.5131,neutral
1059925649434046464,0.4496,negative
1059872585377345536,0.0000,negative
1059805245369475073,0.4869,neutral
1059800293733515264,0.0000,negative
1059933341233885186,0.6531,positive
1059688719584821248,0.4653,neutral
1059837982713307138,0.4130,negative
1057572533015375872,0.7326,positive
1059793712736288768,0.2494,negative
1059764841458614278,0.6271,positive
1059792091562291200,0.4335,negative
1059916603020791808,0.4747,neutral
1059622513263763456,0.3161,negative
1059792139343876101,0.3313,negative
1059850397236580354,0.6505,positive
1057723902791692288,0.5939,positive
1058119203721482240,0.6024,positive
1059783620951367681,0.7432,positive
1059789415017521152,0.7423,positive
1059937012948570112,0.0862,negative
1059641547170504704,0.0901,negative
1059808935337713666,0.3441,negative
1059913938689761281,0.8231,positive
1058412602517282817,0.2368,negative
1059702032569982976,0.5265,neutral
1059592908611960837,0.5000,neutral
1059806237859155971,0.2500,negative
1059854343493640192,0.5000,neutral
1059824680453005312,0.4948,neutral
1059794448253624321,0.3242,negative
1059666345946763264,0.5202,neutral
1059794712675184640,0.5782,positive
1059883794273103872,0.3859,negative
1056637202099326977,0.5717,positive
1059823042635927552,0.5288,neutral
1059787059127296000,0.5593,positive
1059814818453045248,0.4291,negative
1059811241571610626,0.4844,neutral
1058041002383077376,0.6995,positive
1059902226129395712,0.6498,positive
1059784572899090432,0.7889,positive
1058101744138379264,0.6071,positive
1059814838048821249,0.2637,negative
1058784615635304448,0.4901,neutral
1056891946680098816,0.5358,neutral
1059784623364939776,0.2872,negative
1059860469618487303,0.8452,positive
1059951994897604613,0.7343,positive
1059818696598786049,0.6141,positive
1059706570282622976,0.6032,positive
1058341632200847366,0.1238,negative
1059943274633457665,0.5939,positive
1057799543960551424,0.5773,positive
1057635446920888320,0.6837,positive
1059787156565250050,0.2860,negative
1059650550638223362,0.0252,negative
1059864971897647104,0.2648,negative
1059791847554498560,0.4419,negative
1059798467072143360,0.2774,negative
1059787738273234946,0.6137,positive
1059777590192472064,0.5741,positive
1057773625049268225,0.2748,negative
1059836959424724992,0.4737,neutral
1059631642887766016,0.4448,negative
1059626167823671296,0.7475,positive
1059646234670088192,0.4695,neutral
1059611863384813568,0.6658,positive
1059865332112936960,0.6255,positive
1058252990425907200,0.6917,positive
1059801286932160514,0.6544,positive
1058381789151014912,0.2297,negative
1057033607284510723,0.2889,negative
1056908531683782656,0.5717,positive
1059867260515479554,0.2794,negative
1057019866954240000,0.5181,neutral
1059776002711322624,0.0000,negative
1059833469713424384,0.5730,positive
1059792532043907072,0.6134,positive
1059449229549166592,0.3721,negative
1059949786651090944,0.4695,neutral
1059788436729667584,0.2223,negative
1058913784817946631,0.4263,negative
1059853859760283649,0.5000,neutral
1059930303375048706,0.4036,negative
1059776114116227072,0.5229,neutral
1059640048801456129,0.5298,neutral
1059736274196725761,0.7632,positive
1059796998344327174,0.8333,positive
1059787404331098112,0.3123,negative
1059809391409590273,0.3767,negative
1059828671895293952,0.5832,positive
1059613427667214336,0.2561,negative
1059838544263430151,0.3269,negative
1057892131971522562,0.7632,positive
1058521375202312192,0.3432,negative
1059805064431394816,0.5329,neutral
1058448819279544324,0.6088,positive
1059868010922606595,0.1786,negative
1059603018570719232,0.4553,neutral
1059616785475997697,0.0000,negative
1059605783011311617,0.5343,neutral
1059865568860426242,0.5666,positive
1059793287815532544,0.1667,negative
1059824622479253505,0.5000,neutral
1057379662681309184,0.7128,positive
1059897782641799168,0.5284,neutral
1059854355279609856,0.3202,negative
1059806537185722368,0.3124,negative
1057799136475537409,0.5072,neutral
1057260625854980101,0.5939,positive
1058207614247538688,0.7281,positive
1059596241078796294,0.5897,positive
1059930270084816900,0.4556,neutral
1059867326286348288,0.3254,negative
1059787080342163456,0.4807,neutral
1059464365315973121,0.2143,negative
1059617487019483136,0.4407,negative
1058614984740139008,0.7286,positive
1059829715828137984,0.6926,positive
1059850618175717379,0.6151,positive
1059807464613441537,0.5695,positive
1059833006393827333,0.2781,negative
1058057420994428929,0.4296,negative
1059789342812631040,0.4798,neutral
1059789625739407365,0.5559,positive
1056639275435995136,0.6128,positive
1059787442453168130,0.8511,positive
1057059546873651202,0.0000,negative
1059594756248997889,0.6050,positive
1058763824558292992,0.6786,positive
1058362479947014144,0.5065,neutral
1059679710748311552,0.2603,negative
1059861419049566210,0.4592,neutral
1059573910407131137,0.4839,neutral
1058350995649060864,0.6057,positive
1059910101627256832,0.2826,negative
1059598381549527040,0.8735,positive
1059818025522810882,0.2784,negative
1058829594013429762,0.4884,neutral
1058540961968590848,0.0455,negative
1058494766944608259,1.0000,positive
1059807343540625410,0.5371,neutral
1059838929749319695,0.5234,neutral
1059869461258424320,0.4932,neutral
1057083362244993025,0.5000,neutral
1058105066903748609,0.3005,negative
1059924710614540288,0.1059,negative
1059942305484992512,0.6918,positive
1059796892853432321,0.6493,positive
1057351628653842433,0.3558,negative
1057227110316756992,0.8070,positive
1059795559010181120,0.4851,neutral
1059943165397008386,0.4411,negative
1059896162939998208,0.5000,neutral
1059880493251026945,0.3940,negative
1059797228401889281,0.2375,negative
1057814503637860352,0.7323,positive
1059846152416305153,0.2415,negative
1059809880226308097,0.5225,neutral
1059938801374711808,0.5377,neutral
1056970839432814592,0.3039,negative
1059777469706833920,0.6528,positive
1059868735698321411,0.4244,negative
1059914624030642176,0.6746,positive
1059173597523206145,0.5573,positive
1059741497468190721,0.3000,negative
1058901718421958656,0.5773,positive
1059658478510395392,0.2694,negative
1057019442830495745,0.5048,neutral
1059822873240616960,0.6219,positive
1059775866354450433,0.2367,negative
1059808050343751680,0.2874,negative
1057444951498416129,0.1774,negative
1059957878503677952,0.1243,negative
1057891577937477632,0.5464,neutral
1056629361741324288,0.5115,neutral
1059875138185891840,0.9527,positive
1059766287793078275,0.3000,negative
1059945771041255425,0.3824,negative
1058826491994271744,0.7394,positive
1056949855480889344,0.4789,neutral
1059924350369972225,0.5048,neutral
1059599722762035202,0.5000,neutral
1059883104398200836,0.4949,neutral
1059834765950488576,0.5107,neutral
1059628053536665600,0.4898,neutral
1057076281416794112,0.4071,negative
1059647562884530176,0.4955,neutral
1058687704953769985,0.4197,negative
1059618172578512896,0.6154,positive
1059956573680947200,0.7825,positive
1059614886848839681,0.1429,negative
1059949141336440832,0.3353,negative
1059786164729798656,0.3322,negative
1059783973122031616,0.7421,positive
1059899172990656512,0.2168,negative
1059847218084134913,0.2328,negative
1059776035204591616,0.1381,negative
1059901381107245057,0.2872,negative
1057437088327573506,0.7683,positive
1059914318811201538,0.9762,positive
1059839009470451715,0.4913,neutral
1059790650084855809,0.0900,negative
1059855519073087488,0.6062,positive
1057758089955500033,0.3309,negative
1059818426540142593,0.4315,negative
1057752620264120320,0.9137,positive
1059848407517401088,0.4474,negative
1058738747154616320,0.3469,negative
1059605422510723073,0.5453,neutral
1059872054961410050,0.5609,positive
1059810521904570376,0.5233,neutral
1059800861998755840,0.3322,negative
1057700073767870464,0.5699,positive
1059930627355693056,0.1774,negative
1059872359631503360,0.0000,negative
1059770376669052930,0.0652,negative
1059835524289085443,0.3534,negative
1059847361441218560,0.5663,positive
1059783592484708352,0.6882,positive
1059627720433434626,0.5000,neutral
1059825921140670464,0.6361,positive
1059846255772340224,0.6067,positive
1058013135179837440,0.5399,neutral
1059615920308584451,0.7942,positive
1057413298612830208,0.7778,positive
1059623347015876608,0.5842,positive
1059882027724521472,0.9000,positive
1059869374557929472,0.5601,positive
1058977433905491968,0.7139,positive
1059791886192427009,0.4114,negative
1059938130013446150,0.3847,negative
1059927951247065089,0.2591,negative
1059868042853781504,0.5572,positive
1059804545566486528,0.4254,negative
1059808116106280960,0.2727,negative
1059948601776971776,0.3305,negative
1059643524537303048,0.4518,neutral
1059293557729755136,0.4816,neutral
1059787235246161926,0.5146,neutral
1057721382971285504,0.7227,positive
1058495588428324864,0.5362,neutral
1059790853290508288,0.3733,negative
1059777662170750977,0.4664,neutral
1059173756109836289,0.7668,positive
1059799134364930048,0.3767,negative
1057572580486463488,0.9000,positive
1059905804994838528,0.7699,positive
1058093226798862337,0.7143,positive
1059602054384115712,0.5155,neutral
1059796962956976128,0.2298,negative
1057572550421741568,0.8704,positive
1057335617636458501,0.7706,positive
1059870114902933507,0.2500,negative
1059853352731848704,0.3135,negative
1059933067719204867,0.8643,positive
1059853909190172677,0.7203,positive
1058717829803978752,0.4123,negative
1058871483798315009,0.5163,neutral
1059577965946826752,0.3846,negative
1059258291753312256,0.2872,negative
1057044454408892416,0.2534,negative
1059828944847978497,0.6141,positive
1059501280282972160,0.3354,negative
1059604101506318336,0.4722,neutral
1059830904992997376,0.5820,positive
1059791849471307780,0.0833,negative
1059799810851639302,0.3817,negative
1059815510253146113,0.4159,negative
1059552171069444097,0.6369,positive
1059786934594297857,0.5843,positive
1059954605713448960,0.7377,positive
1059832556718379008,0.4362,negative
1057637845676908550,0.4747,neutral
1059628049535246337,0.4982,neutral
1059649784531836928,0.5231,neutral
1059809783912509440,0.4236,negative
1059852661762199552,0.0000,negative
1059611322776719362,0.7833,positive
1059528300614377472,0.5060,neutral
1059950259680501760,0.3676,negative
1059801298260975616,0.3117,negative
1058736992345833472,0.6158,positive
1059823019055632384,0.4217,negative
1059829606293929985,0.5429,neutral
1059787824214523904,0.2368,negative
1058615204534280192,0.7632,positive
1059857117589446659,0.6369,positive
1058065752283078661,0.6472,positive
1059595436271517698,0.7439,positive
1059882414795718656,0.8756,positive
1059843385010327554,0.3039,negative
1059857407227162624,0.3306,negative
1057342791670550528,0.6887,positive
1056936269757014016,0.5717,positive
1059794737597702146,0.0000,negative
1058327910602469377,0.6353,positive
1059807691693060096,0.6141,positive
1059788733157924869,0.4685,neutral
1057238022138355712,0.5662,positive
1059922034057269248,0.5786,positive
1059643596482199552,0.3354,negative
1059887962366844928,0.6797,positive
1059804433100496902,0.5312,neutral
1059864890519814147,0.2500,negative
1059786841451360258,1.0000,positive
1057167346308128768,0.8571,positive
1059816798491738116,0.5568,positive
1059905031376396294,0.2143,negative
1059817376995250177,0.9871,positive
1059615623448330240,0.5176,neutral
1059652178766368768,0.7564,positive
1057680785807998977,0.5089,neutral
1059868800357675009,0.3920,negative
1059629369180782592,0.5000,neutral
1059853718609371137,0.5196,neutral
1059610452790050817,0.3783,negative
1057615904505282562,0.4789,neutral
1057981431648002049,0.5489,neutral
1057167254503284737,0.8704,positive
1059783643260956673,0.5771,positive
1059881762472583168,0.5933,positive
1059882608870461441,0.5859,positive
1059838374868144129,0.5706,positive
1059869150657609728,0.9348,positive
1059832869978324992,0.5000,neutral
1059788911659151360,0.5658,positive
1059797436493938688,0.2436,negative
1057455852775530496,0.7320,positive
1059596221990334464,0.5757,positive
1058047894060711936,0.6695,positive
1059807086090031104,0.5011,neutral
1058078950637948933,0.5717,positive
1059950291880239104,0.7632,positive
1059931894643654656,0.2212,negative
1059926973072531457,0.7194,positive
1059780455543775234,0.4385,negative
1059795583723020288,0.7919,positive
1059818124055363584,0.2837,negative
1059772490405371904,0.4749,neutral
1059746638871359488,0.3075,negative
1057442018476113925,0.8482,positive
1059947033560137728,0.5000,neutral
1059852223394521089,0.6140,positive
1058050581946716160,0.2826,negative
1059859107526643713,0.5516,positive
1059841252810727424,0.4305,negative
1059920143436996608,0.4084,negative
1059814885066973186,0.3000,negative
1059881958984114177,0.5244,neutral
1059875930636775424,0.7660,positive
1059887737682251776,0.3783,negative
1059949601992728576,0.6161,positive
1059948805263646721,0.5223,neutral
1059928194206363648,0.6913,positive
1059837225947541504,0.2558,negative
1059239624743227392,0.6243,positive
1059788026883330050,0.8435,positive
1059859224837152769,0.6141,positive
1056726340915904513,0.6950,positive
1059802616841027585,0.5246,neutral
1059886754650566658,0.5944,positive
1059650350406344704,0.7128,positive
1059779587675222017,0.2907,negative
1059787832796110848,0.4794,neutral
1059819984883515392,0.7504,positive
1059909883670216707,0.5599,positive
1059848041111437313,0.6492,positive
1059651502011310080,0.4735,neutral
1059785943257886720,0.8704,positive
1059789504100352002,0.6458,positive
1059765323870670848,0.3589,negative
1059926423840923648,0.1429,negative
1059792266880081925,0.1875,negative
1058035505042989058,0.5588,positive
1059905797222813697,0.9762,positive
1059732375062622208,0.3897,negative
1059602633663619072,0.0000,negative
1058252894632259584,0.5349,neutral
1059857694457237515,0.4500,negative
1058353030368763904,0.6156,positive
1059936647901573120,0.7306,positive
1059927298688905216,0.6675,positive
1058433625857945600,0.7516,positive
1059944095496499200,0.7439,positive
1056632144934723588,0.2357,negative
1059950439519666176,0.5864,positive
1058177502311526400,0.4864,neutral
1059551315808972800,0.6290,positive
1059847077944066048,0.6947,positive
1059871811964452865,0.3645,negative
1059805842676035584,0.3159,negative
1059941659667034113,0.4452,negative
1059949360392347649,0.0000,negative
1059844341471027200,0.6243,positive
